,url_pk,channel_id,title,description,thumbnails,view_count,like_count,published,play_time
33,GAulRT0042c,UCNhofiqfw5nl-NeDJkXtPvw,인도 시장에서 흥정하다가 목젖 잡히기 【유라시아33】,"필요한 물건을 쓸데없이 많이 비싸게 사기

다 올리고 보니까 오타가 난 자막이 몇군데 보이네요
몇개는 제 실수고 몇개는 진짜 제가 무식한거니까 
걍 그려러니 하시면 되겠습니다ㅎㅎ
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Waltz of Treachery
https://www.youtube.com/watch?v=ZguCjtYukAw

Kevin MacLeod - Winner Winner!
https://www.youtube.com/watch?v=RPMFKtMC-XQ

Kevin MacLeod - Disco con Tutti
https://www.youtube.com/watch?v=DrfDAL1azrQ

Kevin MacLeod - Disco Medusae
https://www.youtube.com/watch?v=4MF7mGpqkkA
-------------------------------------------------------------------------",https://i.ytimg.com/vi/GAulRT0042c/hqdefault.jpg,1527954,15422,2019-04-20T03:00:00Z,PT12M56S
34,Mh8I8TF7Ge4,UCNhofiqfw5nl-NeDJkXtPvw,인도 뭄바이 최대 슬럼가 방문 후기 【유라시아34】,"죄송요 이번편은 나 많이 진지합니다
고프로 카메라가 문제가 많아서 초반에 뿌옇습니다 진짜 빙신같은 카메라인데 다른 대안이 없네요

밑은 뭄바이 투어 가이드 정보입니다. 뭄바이에서 다라비 투어를 하고 싶으신 분들은 연락해보세요. 가격도 다른 곳에 비해 저렴한 700루피입니다.

Dharavi guide information

He is name ayan 
And he is very good tour guider, he guiding all Mumbai,  but he is special in dharavi,  because dharavi is ayan born place,. 
If u want to contact so u can call Or follow on Instagram

Instagram page, dharavislumtours_

Contact number
+917738509198

Facebook page, dharavi slum tours
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Somewhere Sunny
https://www.youtube.com/watch?v=6DaPOalnDDI
-------------------------------------------------------------------------",https://i.ytimg.com/vi/Mh8I8TF7Ge4/hqdefault.jpg,3100444,30249,2019-04-23T03:00:00Z,PT19M31S
35,uaBHe5P4JF8,UCNhofiqfw5nl-NeDJkXtPvw,인도 기차 1등칸 vs 중간칸 vs 꼴등칸 타보기 【유라시아35】,"인도 기차는 이 외에도 다양한 등급이 있습니다.
영상에 나온 기차등급이 전부가 아니니 여행하실 분들은 더 찾아보시고 안전한 여행이 되시길 바라겠습니다.
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Green
https://www.youtube.com/watch?v=pMmdh0pH08Q&t=16s

Bobbi. Brix - Alpha
https://www.soundcloud.com/hornisback
-------------------------------------------------------------------------",https://i.ytimg.com/vi/uaBHe5P4JF8/hqdefault.jpg,7285060,50616,2019-04-25T07:40:34Z,PT18M17S
36,WR0pN_qSbtM,UCNhofiqfw5nl-NeDJkXtPvw,영상 50도 인도 사막에서 길을 잃기 【유라시아36】,"참고로 자이살메르에서 낙타 사파리를 하면
도시에서부터 낙타를 타고 가는게 아니라
지프로 약 1시간에서 1시간 반을 이동한 후 안전한 곳에서부터 낙타를 타고 이동한다고 합니다.
이용에 착오 없으시길 바랍니다.

욕설은 제 실제 감정을 그대로 전달하고자 생략하지 않고 검열 처리 후 그대로 내보냈습니다. 
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Stringed Disco
https://www.youtube.com/watch?v=yB92M5vYN_Q

Kevin MacLeod - Desert City
https://www.youtube.com/watch?v=sE-G44FBe1Q

Kevin MacLeod - Jalandhar
https://www.youtube.com/watch?v=w6ncZRBurKk
-------------------------------------------------------------------------",https://i.ytimg.com/vi/WR0pN_qSbtM/hqdefault.jpg,1854213,22325,2019-04-29T03:50:12Z,PT14M18S
37,XXkzp3tpwB0,UCNhofiqfw5nl-NeDJkXtPvw,인도 요새 안에서 하루 보내기 【유라시아37】,"가끔은...나도 ....힐링을 한돠

좋은 기획(개빡센)있으시면 언제든지 댓글로 부탁드립니다
바로 합니다

아 다시는 술먹고 편집하면 안되겠다
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Green Frog
https://soundcloud.com/hornisback

Kevin MacLeod - Aurea Carmina
https://www.youtube.com/watch?v=L5gvjmTZMqM
-------------------------------------------------------------------------",https://i.ytimg.com/vi/XXkzp3tpwB0/hqdefault.jpg,1103859,12886,2019-05-02T16:17:08Z,PT9M17S
38,HFSSiJSmfDw,UCNhofiqfw5nl-NeDJkXtPvw,혼돈의 인도 델리 시장 산책하기 【유라시아38】,"인도에서 중국비자 받으려다 너무 복잡한 서류때문에 실패했습니다.
일단 파키스탄 가서 받으려고 하는데...중국에 거주하거나 업무, 유학등으로 장기로 계신 분들 계시면 도움 부탁드립니다 초청장이 필요하더군요 ㅜㅜ 

중국 하...
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Vacation
https://www.youtube.com/watch?v=BPf5MGb6vqU

Kevin MacLeod - Dirt Rhodes
https://www.youtube.com/watch?v=6ZOLljgNRHU
-------------------------------------------------------------------------",https://i.ytimg.com/vi/HFSSiJSmfDw/hqdefault.jpg,1295835,12909,2019-05-07T03:00:00Z,PT8M27S
39,Gapfe7nMrRE,UCNhofiqfw5nl-NeDJkXtPvw,뭔가 이상한 인도 명상 체험기 【유라시아39】,"신라면 진라면 짜파게티 먹고 십다
(영상 안에 오타가 몉개 잇읍니다 주이하십쇼)
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Bushwick Tarantella
https://www.youtube.com/watch?v=moaDKSCNh14

Kevin MacLeod - Local Forecast - Slower
https://www.youtube.com/watch?v=DKDCYNXtmfg

Kevin MacLeod - Thinking Music
https://www.youtube.com/watch?v=EKXhkvAVGQs
-------------------------------------------------------------------------",https://i.ytimg.com/vi/Gapfe7nMrRE/hqdefault.jpg,1065118,16777,2019-05-10T03:00:00Z,PT10M35S
40,KQR7kO2bin0,UCNhofiqfw5nl-NeDJkXtPvw,인도 갠지스강에서 힐링하기 【유라시아40】,"노로바이러스 걸려 아파서 죽다 살아났습니다

갑자기 구독자가 느니까 진짜 정신이 하나도 없네요.

인터넷 느린곳이라 확인도 일일이 못하고 죄송함돠
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Happy Alley
https://www.youtube.com/watch?v=Wj4iTdZIm9I&t=10s

Kevin MacLeod ~ Modern Jazz Samba
https://www.youtube.com/watch?v=9URK-qYWDvc&t=2s
-------------------------------------------------------------------------",https://i.ytimg.com/vi/KQR7kO2bin0/hqdefault.jpg,1041526,11449,2019-05-15T05:47:10Z,PT8M41S
41,gCCPuLHvJ8M,UCNhofiqfw5nl-NeDJkXtPvw,인도 지역 축제 가보기 【유라시아41】,"구독자가 갑자기 많이 늘어서 정신이 없습니다
오락가락하니 그냥 그려러니 해주세여

입주변에 옥수수 탄거 묻은거 이제봤네 ㅋ~ㅄ
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - B-Roll
https://www.youtube.com/watch?v=UkM4A_GUuTo

Cho Brixx - Gamerz
(유튜브 미등록)
https://www.youtube.com/channel/UCJ-Q5uiqn8ycKEPzBxTOB0A/featured

Peter Gresser - Skipping in the No Standing Zone
https://www.youtube.com/watch?v=mNvVpohvGmk",https://i.ytimg.com/vi/gCCPuLHvJ8M/hqdefault.jpg,1075859,12648,2019-05-17T03:00:02Z,PT12M30S
42,R3fYW3XmTXU,UCNhofiqfw5nl-NeDJkXtPvw,인도 온천 가보기 【유라시아42】,"저기 카솔이란 곳이 인터넷이 엄청 느립니다
그래서 늦었습니다 ㅈㅅ
근데 여기도 느리네 와나


온천, 욕탕은 사전 확인 후 촬영하였습니다
라면먹고 배탈 안났습니다 맛도 괜찮았습니다
오타, 또는 잘못된 정보 수정 지적 받습니다
재생목록 순서 변경했는데 이게 낫나요? 확인점 부탁드림

또 뭐 없나? 크흠
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Poppers and Prosecco
https://www.youtube.com/watch?v=chG0tXqKC4U

Kevin MacLeod - Electro Cabello
https://www.youtube.com/watch?v=-szSBNsNW8U

Kevin MacLeod - Angevin B
https://www.youtube.com/watch?v=WXFLu-z2mi4",https://i.ytimg.com/vi/R3fYW3XmTXU/hqdefault.jpg,2539238,24569,2019-05-21T06:15:30Z,PT14M4S
43,dhvwe7w1Oj4,UCNhofiqfw5nl-NeDJkXtPvw,인도 안 티베트 도시 거닐기 【유라시아43】,"이번편은 삼삼한 맛
그리고 제 코 안에 코딱지가 있는것을 지금 발견함
우하하
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM
Kevin MacLeod - Gonna Start
https://www.youtube.com/watch?v=Ap151G6ZuE4

Kevin MacLeod - Hustle
https://www.youtube.com/watch?v=spcp4ueFfVY&t=8s

Kevin MacLeod - Dirt Rhodes
https://www.youtube.com/watch?v=6ZOLljgNRHU

Kevin MacLeod - No Good Layabout
https://www.youtube.com/watch?v=VPHxCLFhB7g&t=17s",https://i.ytimg.com/vi/dhvwe7w1Oj4/hqdefault.jpg,1750488,19448,2019-05-24T03:00:02Z,PT14M31S
44,cQpWck0Ku8k,UCNhofiqfw5nl-NeDJkXtPvw,인도 기차 불지옥 난이도 탑승기 【유라시아44】,"핑계 아니고 인터넷 증말 마이느려
영상 길게 올려달라는 요청이 많았습니다...ㅈㅅ
이 다음영상부터 길게 만들어볼꼐여

앞으로 간단한 공지나 영상 올리기 전에는 인스타그램으로 미리 알려드릴까합니다.
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM
Bobbi. Brix - Silver Univers
https://www.youtube.com/watch?v=3jaW3Gizvmw

Broke for Free - Warm up suit
https://www.youtube.com/watch?v=0ER-W66iKzM
-------------------------------------------------------------------------",https://i.ytimg.com/vi/cQpWck0Ku8k/hqdefault.jpg,1383829,17899,2019-05-27T16:39:58Z,PT10M32S
45,aBP5t0i9SHg,UCNhofiqfw5nl-NeDJkXtPvw,공짜로 먹여주고 재워주는 인도 사원 체험기 【유라시아45】,"초반에 카메라가 심하게 흔들리는 것은
고프로7가 자주 손떨방이 켜지지 않는 오류가 있어서 입니다.(제잘못아님)

주 2회 업로드를 목표로 하고 있으나 
여행 특성상 잘 지켜지지 않을 수도 있습니다.

빈대에 물렸을 때는 cetirizine이라는 약을 약국에서 구입하여 먹으면 가려움이 가라 앉는다고 해서 먹었더니 효과가 있습니다.

사원 음식을 먹고 배탈은 나지 않았습니다.
꽤 맛이 괜찮았습니다.

이제 1주일 정도 후면 키르키스탄에 갑니다.
얏호
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM
Kevin Macleod - East of tunesia
https://www.youtube.com/watch?v=0n1Mbh7--hI

Kevin MacLeod - Hustle
https://www.youtube.com/watch?v=spcp4ueFfVY

Jahzzar - Fireworks
https://www.youtube.com/watch?v=FlV-4q8kytM
-------------------------------------------------------------------------",https://i.ytimg.com/vi/aBP5t0i9SHg/hqdefault.jpg,4286623,40259,2019-05-30T03:00:03Z,PT20M33S
46,I4s7wulUAv8,UCNhofiqfw5nl-NeDJkXtPvw,인도-파키스탄 자존심 대결 국경 가보기 【유라시아46】,"결과는 시시했다?

짧은 영상이라 가볍게 올려봅니다
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM
Kevin Macleod - Guiton Sketch
https://www.youtube.com/watch?v=rH1q8BPAX9g

Kevin MacLeod - Snare Bounce Polka
https://www.youtube.com/watch?v=T_8-ZxS0Wd8
-------------------------------------------------------------------------",https://i.ytimg.com/vi/I4s7wulUAv8/hqdefault.jpg,1255679,13019,2019-06-01T03:00:00Z,PT7M28S
47,bs4Yh1RuUhM,UCNhofiqfw5nl-NeDJkXtPvw,인도에서 밥먹으러 돌아다니기 【유라시아47】,"아마 인도에서 올리는 마지막 영상이 되지 않을까 싶네요.
곧 키르키스스탄으로 넘어갑니다.

위의 음식들을 먹고 배탈은 나지 않았습니다.
아마 4개월의 여행으로 제 위장이 단련되었나 봄 ㅎㅎㅎ
촬영 장소는 Jama masjid라는 델리의 모스크 주변 길거리입니다.




님들은 인도까지 와서 치킨 찾지마시고
 한국에서 편하게 양념반 후라이드반 뜯으시길 바랍니다 
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Play ground
https://www.youtube.com/watch?v=3KDOzcRpqpA

Bobbi. Brix - Condition
https://www.youtube.com/watch?v=rQW_hLU0Jcw

Kevin Macleod - Plain Loafer
https://www.youtube.com/watch?v=wg1_ZSY5GDQ

Kevin Macleod - Brightly Fancy
https://www.youtube.com/watch?v=SGnaO4OOzso
-------------------------------------------------------------------------",https://i.ytimg.com/vi/bs4Yh1RuUhM/hqdefault.jpg,4506255,34494,2019-06-03T12:32:10Z,PT11M59S
48,B5oslQQGHqw,UCNhofiqfw5nl-NeDJkXtPvw,인도 5성급 호텔 가보기 【유라시아48】,"춘천 촌놈으로서 인생 처음이자 마지막이 될 5성급 호텔
촬영호텔은 델리의 Taj Palace입니다
정확히 174,000원 지불하였습니다

다시 한번 슈퍼챗 쏴주신 분들에게 감사드립니다.

근데 다음날 구독자분 따라서 갔던 뷔페 식당 호텔이 
같은 5성인데 훨씬 더좋았음 제기랄
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Life of Riley
https://www.youtube.com/watch?v=ywbN6YK0qus

Kevin MacLeod - Onion Capers
https://www.youtube.com/watch?v=JIZoZh1Z9ag

Kevin MacLeod - White
https://www.youtube.com/watch?v=UooM-ZFPfuw

Kevin MacLeod - Guts and Bourbon
https://www.youtube.com/watch?v=_qeAg1BO70k
--------------------------------------------------------------------------",https://i.ytimg.com/vi/B5oslQQGHqw/hqdefault.jpg,3102173,29266,2019-06-07T03:00:00Z,PT9M44S
49,opi3W8g6fuc,UCNhofiqfw5nl-NeDJkXtPvw,강제로 스탑오버 당하기 【유라시아49】,"그렇게 된겁니다.

예.ㅎㅎ








내일 올릴려다가 짧은 영상이라 그냥 오늘 올려버립니다.
그러니까 다음 영상은 좀 늦을겁니다 ㅎㅎ 그렇게 아십쇼!


머랭~
머랭쿠키~
엌ㅋㅋㅋ
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Poofy Reel
https://www.youtube.com/watch?v=52kQqlPNbaY
-------------------------------------------------------------------------",https://i.ytimg.com/vi/opi3W8g6fuc/hqdefault.jpg,1953568,20139,2019-06-08T14:29:35Z,PT9M25S
50,Xc7GIf5i_Ug,UCNhofiqfw5nl-NeDJkXtPvw,우즈베키스탄 시장 가보기 【유라시아50】,"잠깐 들린 우즈베키스탄

밭가는 김태희 소키우는 전지현 그만 물어보세요

저도 몰라요 ㅎ
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - 매우펑키펑키!
(미등록곡)

Kevin Macleod - Dirty pong
(유튜브 주소 없음)

Kevin MacLeod - Derp Nugget
https://www.youtube.com/watch?v=2OC3ZThTXT4

Kevin MacLeod - Happy Alley
https://www.youtube.com/watch?v=Wj4iTdZIm9I
-------------------------------------------------------------------------",https://i.ytimg.com/vi/Xc7GIf5i_Ug/hqdefault.jpg,2009280,20433,2019-06-11T03:00:06Z,PT12M50S
51,XJRYx7RyvDY,UCNhofiqfw5nl-NeDJkXtPvw,키르기스스탄 놀이공원 가보기 【유라시아51】,"이번편은 특히 시끄럽고 특히 못생김

1주에 2업로드이니까 이번주 업로드 끄-읕

하 하 하
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Happy Happy Game Show
https://www.youtube.com/watch?v=OiclS7NS7hk

Kevin MacLeod - Waltz of the Carnies
https://www.youtube.com/watch?v=v9eYkw2NpEc

Kevin MacLeod - Waltz of Treachery
https://www.youtube.com/watch?v=ZguCjtYukAw

Kevin MacLeod - Tenebrous Brothers Carnival - Act Two
https://www.youtube.com/watch?v=rvWYfKRnWlk

Kevin MacLeod - Malt Shop Bop
https://www.youtube.com/watch?v=eH0g22fK1wg
-------------------------------------------------------------------------",https://i.ytimg.com/vi/XJRYx7RyvDY/hqdefault.jpg,1541603,20765,2019-06-13T03:00:02Z,PT13M54S
52,lbtGnrjZIHQ,UCNhofiqfw5nl-NeDJkXtPvw,중앙아시아 배낭 여행 일상 【유라시아52】,"가끔은 이런 순한맛의 영상도 보시기 바랍니다

맨날 매운거만 먹으면 위상함
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Time alwayz right
(유튜브 미등록)

Kevin MacLeod - No Good Layabout
https://www.youtube.com/watch?v=VPHxCLFhB7g

Kevin Macleod - Plain Loafer
https://www.youtube.com/watch?v=wg1_ZSY5GDQ

Kevin MacLeod - Hustle
https://www.youtube.com/watch?v=spcp4ueFfVY&t=6s
-------------------------------------------------------------------------",https://i.ytimg.com/vi/lbtGnrjZIHQ/hqdefault.jpg,2162488,21256,2019-06-16T08:02:01Z,PT11M52S
53,ATUJyZlKK08,UCNhofiqfw5nl-NeDJkXtPvw,키르기스스탄 초원에서 말 타보기 【유라시아53】,"공지 해드렸듯이 이 영상 이후로 
일주일정도 영상 업로드가 늦어질 것 같습니다.

이유는 제가 파미르 하이웨이라는 곳에 가는데 
그곳이 오지 느낌이 좀 있고
인터넷 상황이 열악할 것이라는 제 추측에 의해섭니다.

하지만 인터넷이 잘 된다면 영상을 올려보도록 하겠습니다.

그러니 일말의 희망을...!

룩스 ^^2
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin Macleod - Almost bliss
(유튜브 미등록)

Kevin MacLeod - Galway
https://www.youtube.com/watch?v=feuzUeCmyaA
-------------------------------------------------------------------------",https://i.ytimg.com/vi/ATUJyZlKK08/hqdefault.jpg,1195399,15337,2019-06-20T05:31:50Z,PT10M56S
54,bBVMnsp_qzQ,UCNhofiqfw5nl-NeDJkXtPvw,중앙아시아 유목민 천막 가보기 【유라시아54】,"하드가 뻑나서 영상에서 못다한 이야기가 너무나 많습니다


- 탄다는 25살로 한국에서도 공부한 적 있는 엘리트다(?)

- 탄다는 저를 자기 가족이 있는 유르트에 데려오려고 했지만,
처음 만난 유르트 주인이 심-통을 부려서(환불 거절)실패했다

- 탄다 가족들은 나를 엄청 신기하게 생각해서 같이 노래 부르고 춤도 췄다(영상 다날아감)

- 탄다의 가족들은 저곳에 5일 묵는 중이었다

- 유르트와 컨테이너 박스 모두 생각보다 그렇게 춥지는 않았다

- 컨테이너 박스에서 잘때 쥐가 침낭 위를 왔다갔다 해서 2시간밖에 못잤다 그리고 내 빵을 아주 조금씩 갉아먹었다(그래서 다 버림) 


HDD는 기압의 변화에 약한가 봅니다 ^^
쉬벌 사람도 멀쩡한데 고작 기계따위가 고산병에 걸려??

노트북은 많은 분들이 계좌후원해주신 덕분에 무사히 잘 고쳤습니다
여러분의 후원 아주 올바른 곳에 잘 쓰였다는 점 알려드립니다 ^^2
영상을 못살린게 피토할만큼 안타까웠지만 
더이상의 미련은 버리기로 했습니다

남은 영상도 후딱 편집해서 올려보도록 하겠습니다
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Tricky Boys
https://soundcloud.com/hornisback/16tricky-boys

Bobbi. Brix - Alpha
(유튜브 미등록)

Monplaisir - Brother
(유튜브 미등록)

Chris Zabriskie - The Temperature of the Air on the Bow of the Kaleetan
https://www.youtube.com/watch?v=ujVvdZOgeJU

Jahzzar - So Easy
https://www.youtube.com/watch?v=jaE-T57UDwY
-------------------------------------------------------------------------",https://i.ytimg.com/vi/bBVMnsp_qzQ/hqdefault.jpg,1055229,16420,2019-06-26T22:02:52Z,PT9M19S
55,eY6MlrPypRo,UCNhofiqfw5nl-NeDJkXtPvw,포스트 아포칼립스 느낌나는 마을 가보기 【유라시아55】,"이번 영상도 날라간 부분이 많습니다.
요 영상을 마지막으로 다음부터는 멀쩡한 영상으로 찾아 뵙겠습니다

재밌는거 많았는데 ㅜㅜ
비하인드 얘기는 라이브때 썰이나 풀기로...

이번주에 영상 2개 올렸네 캬 ㄱㅇㄷ~
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Pigeon(Interlude)
https://soundcloud.com/hornisback/06pigeoninterlude?in=hornisback/sets/happiness-borderline-xbrix

Kevin MacLeod - Cattails
https://www.youtube.com/watch?v=HVQVH6HCsw0

Cash Cash - Overtime(트럭에서 틀었던 노래)
https://www.youtube.com/watch?v=85ftfVUTzM4
-------------------------------------------------------------------------",https://i.ytimg.com/vi/eY6MlrPypRo/hqdefault.jpg,1594725,18950,2019-06-28T03:00:02Z,PT11M52S
56,h_axWJW29SY,UCNhofiqfw5nl-NeDJkXtPvw,세계에서 두번째로 높은 도로 지나가기 【유라시아56】,"나의 노트북이 망가진 그곳입니다

저는 주 2회 업로드를 지향하지만 잘 안될때도 있답니다

아...그렇군요

네네
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Pigeoness
https://soundcloud.com/hornisback/07pigeoness?in=hornisback/sets/happiness-borderline-xbrix

Bobbi. Brix - Dreamin
(유튜브 미등록)

Jahzzar - Please Listen Carefully
https://www.youtube.com/watch?v=GGVFRIgP7uc
-------------------------------------------------------------------------",https://i.ytimg.com/vi/h_axWJW29SY/hqdefault.jpg,1466525,15475,2019-07-01T03:00:06Z,PT11M41S
57,Nu1_iYbeIns,UCNhofiqfw5nl-NeDJkXtPvw,타지키스탄 방사능 온천 가보기 【유라시아57】,"3일이 지난 지금, 몸에 별 이상은 없습니다
머리도 평소 빠지는 것 만큼 빠집니다
제가 호들갑 떤 것 마냥 유해한 온천은 아닌 것 같습니다
애초에 그거 한번 담갔다고 아프면 그동안 저기를 갔던 사람들은...

아니면 누-카 콜라를 마셔서 괜찮은 걸지도?

라돈의 위험성 - 갓무위키
https://namu.wiki/w/%EB%9D%BC%EB%8F%88

새나토리움(Sanatorium) - 위키피디아(영문)
https://en.wikipedia.org/wiki/Sanatorium_(resort)
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Funk Driver
https://www.youtube.com/watch?v=AW81Rkqz3u8

Kevin Macleod - Onion Capers
https://www.youtube.com/watch?v=JIZoZh1Z9ag&t=45s

Kevin MacLeod - Bummin on Tremelo
https://www.youtube.com/watch?v=n4qcb5nvX7c
-------------------------------------------------------------------------",https://i.ytimg.com/vi/Nu1_iYbeIns/hqdefault.jpg,2742370,25909,2019-07-04T03:00:00Z,PT11M43S
58,OI5Mb5AugLM,UCNhofiqfw5nl-NeDJkXtPvw,실크로드의 고독한 육식가 【유라시아58】,"나는 우즈베키스탄 인터넷회사의 목젖을 마구 때리고 십슾니다
이 업로드는 10시간이 소요 되었습니다 (중간에 정전2시간 포함)




[영상에 나온 부대찌개 레시피]

빻은 마늘 대충 1.2스푼
채썬 양파 대충 1접시
라면스프 1개
양고기 소시지 대충 0.9개
고추장 대충 0.7스푼
쪽파 대충 1웅큼
쌀뜨물 대충 1접시
우즈베키스탄 수돗물 대충 2컵
신라면 건면
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Your Call
https://www.youtube.com/watch?v=yrFkix6A6tc

Kevin MacLeod - Sweeter Vermouth
https://www.youtube.com/watch?v=z9e-gmR3ylA

Kevin MacLeod - Shades of Spring
https://www.youtube.com/watch?v=37qwzT_lWnk

Kevin MacLeod - Celebration
https://incompetech.filmmusic.io/song/5051-celebration/
-------------------------------------------------------------------------",https://i.ytimg.com/vi/OI5Mb5AugLM/hqdefault.jpg,2372388,24475,2019-07-08T15:25:56Z,PT9M52S
59,Y6kjbie-VvM,UCNhofiqfw5nl-NeDJkXtPvw,전형적인 관광지에서 실망하기 【유라시아59】,"히바는 멋진 우즈베키스탄의 도시입니다
다만 제가 박물관 같은것에 무지해서 관심이 없었을 뿐
물가만 조금 저렴했다면 참 좋았을텐데

저 수박 이틀 내내 먹었는데도 다 못먹음
수박혐오증 걸리겠음 너무 커
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Sidewalk Shade
https://www.youtube.com/watch?v=sZ01CdmdKfw

Kevin MacLeod - Modern Jazz Samba
https://www.youtube.com/watch?v=9URK-qYWDvc

Bobbi. brix - KAWAI
https://soundcloud.com/hornisback
-------------------------------------------------------------------------",https://i.ytimg.com/vi/Y6kjbie-VvM/hqdefault.jpg,1090596,13347,2019-07-11T03:00:02Z,PT9M57S
60,L4sX0Nbv2ww,UCNhofiqfw5nl-NeDJkXtPvw,말라버린 바다 아랄해 가보기 【유라시아60】,"태국 폐허 이후로 오랜만의 폐허 시리즈
나는 폐허를 좋아합니다
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Groove Grove
https://www.youtube.com/watch?v=RGemMIzlS_U

Kevin MacLeod - Who Likes to Party
https://www.youtube.com/watch?v=49AiqH-DuR0
-------------------------------------------------------------------------",https://i.ytimg.com/vi/L4sX0Nbv2ww/hqdefault.jpg,1354733,16048,2019-07-14T23:00:02Z,PT9M44S
